,loss,mse,val_loss,val_mse
0,0.3155951201915741,0.27865082025527954,0.21542595326900482,0.14133021235466003
1,0.19477948546409607,0.12374009937047958,0.14695215225219727,0.11153311282396317
2,0.16701574623584747,0.11115895956754684,0.13953004777431488,0.10190648585557938
3,0.15770161151885986,0.10678786784410477,0.1319083273410797,0.10070406645536423
4,0.1518939882516861,0.10558919608592987,0.13082480430603027,0.0926007628440857
5,0.1464531570672989,0.10306999832391739,0.1313575655221939,0.0978134498000145
6,0.1421814262866974,0.10119081288576126,0.127257838845253,0.09474816173315048
7,0.1390802562236786,0.09994520246982574,0.12254837155342102,0.08951813727617264
8,0.13615621626377106,0.09810222685337067,0.12740325927734375,0.094516322016716
9,0.13437774777412415,0.09794900566339493,0.1186196431517601,0.09354899078607559
10,0.13243678212165833,0.096880704164505,0.11472947895526886,0.08985182642936707
11,0.13030532002449036,0.0954555943608284,0.11545439809560776,0.08779146522283554
12,0.1290113925933838,0.09579732269048691,0.11741233617067337,0.09153813868761063
13,0.12760019302368164,0.09476201236248016,0.11428099870681763,0.08769072592258453
14,0.12518306076526642,0.09336203336715698,0.11151257157325745,0.08592940121889114
15,0.12365150451660156,0.0926533117890358,0.11178749799728394,0.08360021561384201
16,0.12168644368648529,0.09070565551519394,0.10926194489002228,0.08223774284124374
17,0.12037967145442963,0.09052393585443497,0.10908639430999756,0.08584500849246979
18,0.11929935216903687,0.08975329995155334,0.10843082517385483,0.08237054198980331
19,0.11859063804149628,0.0894785150885582,0.10590372234582901,0.08136475831270218
20,0.11604886502027512,0.087203748524189,0.10512765496969223,0.08153171092271805
21,0.11436056345701218,0.0859646275639534,0.10420653969049454,0.08153962343931198
22,0.1137639656662941,0.08620049804449081,0.10193730145692825,0.07834465801715851
23,0.1119137555360794,0.0846090242266655,0.10220759361982346,0.08256154507398605
24,0.11064010858535767,0.08379017561674118,0.10268375277519226,0.08037607371807098
25,0.11067438870668411,0.0840962827205658,0.09645039588212967,0.07445527613162994
26,0.10904785990715027,0.08249831944704056,0.09701637178659439,0.07246050983667374
27,0.10805889219045639,0.08198299258947372,0.0941467136144638,0.07300591468811035
28,0.10653688758611679,0.08015703409910202,0.10152940452098846,0.07983609288930893
29,0.1058797761797905,0.08048714697360992,0.09179490804672241,0.06883317977190018
30,0.10454825311899185,0.07899058610200882,0.08950433880090714,0.0688321590423584
31,0.10386563092470169,0.07898563146591187,0.08877665549516678,0.06769019365310669
32,0.10224580019712448,0.07743080705404282,0.08905790001153946,0.06955427676439285
33,0.10133671015501022,0.0772249698638916,0.08836966007947922,0.06523287296295166
34,0.09957586228847504,0.07565899938344955,0.08907394856214523,0.066838838160038
35,0.0984305888414383,0.07475943118333817,0.08331471681594849,0.06339257210493088
36,0.09625402092933655,0.07273949682712555,0.08322453498840332,0.06372124701738358
37,0.09652791917324066,0.07322097569704056,0.08164003491401672,0.06154607981443405
38,0.09477758407592773,0.07177117466926575,0.08190115541219711,0.06109606847167015
39,0.09327211230993271,0.07013215869665146,0.07919379323720932,0.06026050075888634
40,0.09228646755218506,0.06963400542736053,0.07715251296758652,0.05885085463523865
41,0.0916409119963646,0.0692569687962532,0.07640600949525833,0.05715354159474373
42,0.09013588726520538,0.06785997748374939,0.07607121765613556,0.05537564307451248
43,0.08885958045721054,0.06721904128789902,0.07252294570207596,0.05507395789027214
44,0.08866982907056808,0.06728006899356842,0.07490083575248718,0.0552947074174881
45,0.0880136787891388,0.06702780723571777,0.07237110286951065,0.05408763885498047
46,0.08620934188365936,0.06549861282110214,0.07083211094141006,0.053256046026945114
47,0.08606479316949844,0.06543441861867905,0.07173612713813782,0.05476132035255432
48,0.08674433827400208,0.06676594167947769,0.06914370507001877,0.05093879625201225
49,0.08570456504821777,0.06570137292146683,0.06995076686143875,0.053508348762989044
50,0.08431655168533325,0.06475038826465607,0.0704718679189682,0.05228423699736595
51,0.08451702445745468,0.0648425742983818,0.06507506221532822,0.048350248485803604
52,0.08293226361274719,0.06316939741373062,0.06857246905565262,0.052967771887779236
53,0.08216661214828491,0.06279592961072922,0.06561023741960526,0.04814774543046951
54,0.08101464062929153,0.062016308307647705,0.06663365662097931,0.051675938069820404
55,0.08168697357177734,0.06281770020723343,0.07011345028877258,0.05343422666192055
56,0.08037832379341125,0.06162749230861664,0.06949447095394135,0.052829012274742126
57,0.08038317412137985,0.06193947792053223,0.06138605996966362,0.04536023363471031
58,0.0792359709739685,0.061103664338588715,0.06644818186759949,0.0498606339097023
59,0.0789269208908081,0.06067059189081192,0.06502031534910202,0.047547876834869385
60,0.07796446979045868,0.060016416013240814,0.07348930090665817,0.058550842106342316
61,0.07727017998695374,0.059218086302280426,0.06856716424226761,0.054924290627241135
